,파라미터,구분,제조사,대표차명,모델명,연식
485,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,닛산,370,370Z,2019
486,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,닛산,370,370Z,2018
487,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,닛산,370,370Z,2017
488,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,닛산,370,370Z,2016
489,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,닛산,370,370Z,2015
490,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,370,370Z,2014
491,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,닛산,370,370Z,2013
492,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,닛산,370,370Z,2012
493,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,닛산,370,370Z,2011
494,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,닛산,370,370Z,2010
495,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,닛산,370,370Z,2009
496,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,닛산,GT-R,GT-R,2015
497,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,GT-R,GT-R,2014
498,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,닛산,GT-R,GT-R,2013
499,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,닛산,GT-R,GT-R,2012
500,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,닛산,GT-R,GT-R,2011
501,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,닛산,GT-R,GT-R,2010
502,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,닛산,GT-R,GT-R,2009
503,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,로그,로그,2014
504,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,닛산,로그,로그,2013
505,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,닛산,로그,로그,2012
506,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,닛산,로그,로그,2011
507,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,닛산,로그,로그,2010
508,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,닛산,로그,로그,2009
509,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,닛산,로그,로그,2008
510,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,닛산,로그,로그플러스,2010
511,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B005"", ""menuModel"": ""C001"", ""menuPrye"": ""2020"", ""searchStr"": """"}",수입,닛산,리프,리프,2020
512,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B005"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,닛산,리프,리프,2019
513,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B005"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,닛산,리프,리프,2016
514,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B005"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,닛산,리프,리프,2015
515,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B005"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,리프,리프,2014
516,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B006"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,닛산,마치,마치,2008
517,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B006"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,닛산,마치,마치,2007
518,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B006"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,닛산,마치,마치,2006
519,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B006"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,닛산,마치,마치,2005
520,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B006"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,닛산,마치,마치,2004
521,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B006"", ""menuModel"": ""C001"", ""menuPrye"": ""2003"", ""searchStr"": """"}",수입,닛산,마치,마치,2003
522,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B006"", ""menuModel"": ""C001"", ""menuPrye"": ""2002"", ""searchStr"": """"}",수입,닛산,마치,마치,2002
523,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B007"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,닛산,맥시마,맥시마,2019
524,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B007"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,닛산,맥시마,맥시마,2018
525,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B007"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,닛산,맥시마,맥시마,2017
526,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B007"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,닛산,맥시마,맥시마,2016
527,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B007"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,닛산,맥시마,맥시마,2015
528,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B007"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,닛산,맥시마,맥시마,2009
529,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B007"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,닛산,맥시마,맥시마,2005
530,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2016
531,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2014
532,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2013
533,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2012
534,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2011
535,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2010
536,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2009
537,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2008
538,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2005
539,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B008"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,닛산,무라노,무라노,2004
540,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B009"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,닛산,버사,버사,2009
541,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B009"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,닛산,버사,버사,2008
542,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B010"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,닛산,센트라,센트라,2011
543,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B010"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,닛산,센트라,센트라,2006
544,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,닛산,스카이라인,스카이라인,2005
545,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,닛산,스카이라인,스카이라인,2004
546,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2019
547,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2018
548,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2017
549,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2016
550,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2015
551,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2014
552,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2013
553,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2012
554,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2011
555,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2010
556,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2009
557,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B011"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,닛산,알티마,알티마,2008
558,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,닛산,엑스테라,엑스테라,2018
559,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C001"", ""menuPrye"": ""2020"", ""searchStr"": """"}",수입,닛산,엑스트레일,엑스트레일,2020
560,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,닛산,엑스트레일,엑스트레일,2019
561,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,닛산,엑스트레일,엑스트레일,2018
562,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B014"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,닛산,쥬크,쥬크,2017
563,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B014"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,닛산,쥬크,쥬크,2016
564,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B014"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,닛산,쥬크,쥬크,2015
565,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B014"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,쥬크,쥬크,2014
566,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B014"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,닛산,쥬크,쥬크,2013
567,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B015"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,닛산,캐시카이,캐시카이,2016
568,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B015"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,닛산,캐시카이,캐시카이,2015
569,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B015"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,캐시카이,캐시카이,2014
570,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,닛산,큐브,큐브,2014
571,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,닛산,큐브,큐브,2013
572,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A003"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,닛산,큐브,큐브,2012
