파라미터,구분,제조사,대표차명,모델명,연식
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B028"", ""menuModel"": ""C001"", ""menuPrye"": ""2000"", ""searchStr"": """"}",국산,현대,싼타모,싼타모,2000
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B028"", ""menuModel"": ""C002"", ""menuPrye"": ""2002"", ""searchStr"": """"}",국산,현대,싼타모,싼타모플러스,2002
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B028"", ""menuModel"": ""C002"", ""menuPrye"": ""2001"", ""searchStr"": """"}",국산,현대,싼타모,싼타모플러스,2001
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B028"", ""menuModel"": ""C002"", ""menuPrye"": ""2000"", ""searchStr"": """"}",국산,현대,싼타모,싼타모플러스,2000
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(CM),2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C002"", ""menuPrye"": ""2016"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(DM),2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C002"", ""menuPrye"": ""2015"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(DM),2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C002"", ""menuPrye"": ""2014"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(DM),2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C002"", ""menuPrye"": ""2013"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(DM),2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C002"", ""menuPrye"": ""2012"", ""searchStr"": """"}",국산,현대,싼타페,뉴싼타페(DM),2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C003"", ""menuPrye"": ""2020"", ""searchStr"": """"}",국산,현대,싼타페,신형싼타페,2020
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C003"", ""menuPrye"": ""2019"", ""searchStr"": """"}",국산,현대,싼타페,신형싼타페,2019
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C003"", ""menuPrye"": ""2018"", ""searchStr"": """"}",국산,현대,싼타페,신형싼타페,2018
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C004"", ""menuPrye"": ""2005"", ""searchStr"": """"}",국산,현대,싼타페,싼타페,2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C004"", ""menuPrye"": ""2004"", ""searchStr"": """"}",국산,현대,싼타페,싼타페,2004
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C004"", ""menuPrye"": ""2003"", ""searchStr"": """"}",국산,현대,싼타페,싼타페,2003
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C004"", ""menuPrye"": ""2002"", ""searchStr"": """"}",국산,현대,싼타페,싼타페,2002
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C004"", ""menuPrye"": ""2001"", ""searchStr"": """"}",국산,현대,싼타페,싼타페,2001
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C004"", ""menuPrye"": ""2000"", ""searchStr"": """"}",국산,현대,싼타페,싼타페,2000
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2012"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2011"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2010"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2009"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2008"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2007"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2006"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C005"", ""menuPrye"": ""2005"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(CM),2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C006"", ""menuPrye"": ""2021"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(TM),2021
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C006"", ""menuPrye"": ""2020"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(TM),2020
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C006"", ""menuPrye"": ""2019"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(TM),2019
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C006"", ""menuPrye"": ""2018"", ""searchStr"": """"}",국산,현대,싼타페,싼타페(TM),2018
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C008"", ""menuPrye"": ""2012"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더스타일,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C008"", ""menuPrye"": ""2011"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더스타일,2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C008"", ""menuPrye"": ""2010"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더스타일,2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C008"", ""menuPrye"": ""2009"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더스타일,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C009"", ""menuPrye"": ""2018"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더프라임,2018
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C009"", ""menuPrye"": ""2017"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더프라임,2017
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C009"", ""menuPrye"": ""2016"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더프라임,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B012"", ""menuModel"": ""C009"", ""menuPrye"": ""2015"", ""searchStr"": """"}",국산,현대,싼타페,싼타페더프라임,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C001"", ""menuPrye"": ""2021"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타뉴라이즈,2021
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타뉴라이즈,2019
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타뉴라이즈,2018
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타뉴라이즈,2017
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C002"", ""menuPrye"": ""2019"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타뉴라이즈하이브리드,2019
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C002"", ""menuPrye"": ""2018"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타뉴라이즈하이브리드,2018
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C002"", ""menuPrye"": ""2017"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타뉴라이즈하이브리드,2017
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C003"", ""menuPrye"": ""2017"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타하이브리드,2017
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C003"", ""menuPrye"": ""2016"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타하이브리드,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C003"", ""menuPrye"": ""2015"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타하이브리드,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C003"", ""menuPrye"": ""2014"", ""searchStr"": """"}",국산,현대,쏘나타,LF쏘나타하이브리드,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C004"", ""menuPrye"": ""2012"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C004"", ""menuPrye"": ""2009"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C004"", ""menuPrye"": ""2008"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C004"", ""menuPrye"": ""2007"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타,2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C004"", ""menuPrye"": ""2006"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타,2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C004"", ""menuPrye"": ""2005"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타,2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C004"", ""menuPrye"": ""2004"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타,2004
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C005"", ""menuPrye"": ""2013"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타트랜스폼,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C005"", ""menuPrye"": ""2012"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타트랜스폼,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C005"", ""menuPrye"": ""2011"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타트랜스폼,2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C005"", ""menuPrye"": ""2010"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타트랜스폼,2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C005"", ""menuPrye"": ""2009"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타트랜스폼,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C005"", ""menuPrye"": ""2008"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타트랜스폼,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C005"", ""menuPrye"": ""2007"", ""searchStr"": """"}",국산,현대,쏘나타,NF쏘나타트랜스폼,2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C006"", ""menuPrye"": ""2006"", ""searchStr"": """"}",국산,현대,쏘나타,뉴EF쏘나타,2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C006"", ""menuPrye"": ""2005"", ""searchStr"": """"}",국산,현대,쏘나타,뉴EF쏘나타,2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C006"", ""menuPrye"": ""2004"", ""searchStr"": """"}",국산,현대,쏘나타,뉴EF쏘나타,2004
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C006"", ""menuPrye"": ""2003"", ""searchStr"": """"}",국산,현대,쏘나타,뉴EF쏘나타,2003
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C006"", ""menuPrye"": ""2002"", ""searchStr"": """"}",국산,현대,쏘나타,뉴EF쏘나타,2002
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C006"", ""menuPrye"": ""2001"", ""searchStr"": """"}",국산,현대,쏘나타,뉴EF쏘나타,2001
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C006"", ""menuPrye"": ""2000"", ""searchStr"": """"}",국산,현대,쏘나타,뉴EF쏘나타,2000
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C007"", ""menuPrye"": ""2017"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타(LF),2017
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C007"", ""menuPrye"": ""2016"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타(LF),2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C007"", ""menuPrye"": ""2015"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타(LF),2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C007"", ""menuPrye"": ""2014"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타(LF),2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C008"", ""menuPrye"": ""2016"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타플러그인(LF),2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C008"", ""menuPrye"": ""2015"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타플러그인(LF),2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C010"", ""menuPrye"": ""2016"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타하이브리드(LF),2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C010"", ""menuPrye"": ""2015"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타하이브리드(LF),2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C010"", ""menuPrye"": ""2014"", ""searchStr"": """"}",국산,현대,쏘나타,뉴쏘나타하이브리드(LF),2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C013"", ""menuPrye"": ""2006"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타,2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C014"", ""menuPrye"": ""2022"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(DN8),2022
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C014"", ""menuPrye"": ""2021"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(DN8),2021
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C014"", ""menuPrye"": ""2020"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(DN8),2020
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C014"", ""menuPrye"": ""2019"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(DN8),2019
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C015"", ""menuPrye"": ""2014"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(YF),2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C015"", ""menuPrye"": ""2013"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(YF),2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C015"", ""menuPrye"": ""2012"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(YF),2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C015"", ""menuPrye"": ""2011"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(YF),2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C015"", ""menuPrye"": ""2010"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(YF),2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C015"", ""menuPrye"": ""2009"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타(YF),2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""1"", ""menuEntrps"": ""A006"", ""menuReprsnt"": ""B013"", ""menuModel"": ""C016"", ""menuPrye"": ""2020"", ""searchStr"": """"}",국산,현대,쏘나타,쏘나타뉴라이즈,2020
